ID,holiday,heat,rainfall,flakes,cloud,atmosphere,pa,statement,dt,vol
27228,None,282.382,0,0,0,Fog ,100339.882,Sky is Clear,10/10/2016 4:00,743.8423084
27229,None,282.565,0,0,0,Fog ,100302.609,Sky is Clear,10/10/2016 5:00,2422.443755
27230,None,280.597104,0,0,0,Fog ,100059.141,Sky is Clear,10/10/2016 6:00,5310.07454
27231,None,282.565,0,0,0,Fog ,100627.786,Sky is Clear,10/10/2016 7:00,6311.236201
27232,None,287.212,0,0,0,Percipitation ,100588.263,proximity thunderstorm,10/10/2016 8:00,5212.993063
27233,None,288.5508063,0,0,0,Fog ,100603.797,Sky is Clear,10/10/2016 10:00,4008.34731
27234,None,287.8,0,0,0,Fog ,100292.832,Sky is Clear,10/10/2016 11:00,4276.481723
27235,None,293.495,0,0,0,Fog ,100309.241,Sky is Clear,10/10/2016 12:00,4361.900062
27236,None,293.495,0,0,0,Fog ,100374.949,Sky is Clear,10/10/2016 13:00,4240.699479
27237,None,293.495,0,0,0,Fog ,100349.917,Sky is Clear,10/10/2016 14:00,4865.694443
27238,None,295.163,0,0,8,Smoke,100950.669,low visiblity high smoke,10/10/2016 15:00,4916.994955
27239,None,295.163,0,0,8,Fog ,101216.293,dispersed clounds and rain,10/10/2016 16:00,6042.034639
27240,None,295.163,0,0,8,Fog ,100483.91,clear sky,10/10/2016 17:00,5553.306149
27241,None,292.49,0,0,36, Fog,100149.416,dispersed clounds and rain,10/10/2016 18:00,4204.319327
27242,None,292.49,0,0,36, Fog,101207.404,dispersed clounds and rain,10/10/2016 19:00,3452.63752
27243,None,292.49,0,0,36, Fog,100112.691,dispersed clounds and rain,10/10/2016 20:00,2514.638304
27244,None,291.252,0,0,56, Fog,100114.557,low clouds and high wind,10/10/2016 21:00,1853.573351
27245,None,291.252,0,0,56, Fog,100739.174,low clouds and high wind,10/10/2016 22:00,1353.485219
27246,None,291.7705795,0,0,56,Smoke,101045.344,low clouds and high wind,10/10/2016 23:00,1416.528181
27247,None,289.914,0,0,56, Fog,101158.237,low clouds and high wind,11/10/2016 0:00,1304.777646
27248,None,289.914,0,0,56, Sprinkle,100169.81,low drizzle,11/10/2016 1:00,620.9341616
27249,None,289.914,0,0,56, Fog,100699.907,low clouds and high wind,11/10/2016 2:00,601.1179851
27250,None,288.3487496,0,0,24, Fog,101284.517,bit cloudy,11/10/2016 3:00,511.0638278
27251,None,288.957,0,0,24, Fog,100217.599,bit cloudy,11/10/2016 4:00,698.6527362
27252,None,290.8300154,0,0,24, Fog,100432.977,bit cloudy,11/10/2016 5:00,2973.222587
27253,None,287.724,0,0,36, Fog,100442.169,dispersed clounds and rain,11/10/2016 6:00,5449.021694
27254,None,287.724,0,0,36, Fog,101164.904,dispersed clounds and rain,11/10/2016 7:00,6440.045824
27255,None,287.724,0,0,36, Fog,101219.848,dispersed clounds and rain,11/10/2016 8:00,5942.831185
27256,None,290.8303143,0,0,0,Percipitation ,100459.19,lightning and rain,11/10/2016 9:00,4551.097924
27257,None,292.17,0,0,0,Fog ,100334.844,Sky is Clear,11/10/2016 10:00,4231.736045
27258,None,292.17,0,0,0,Fog,100673.898,haze,11/10/2016 11:00,3953.700102
27259,None,295.3578517,0,0,32, Fog,100747.606,dispersed clounds and rain,11/10/2016 12:00,4395.357035
27260,None,295.369,0,0,32, Fog,100084.847,dispersed clounds and rain,11/10/2016 13:00,4524.183283
27261,None,295.369,0,0,32,Haze,100193.988,mist,11/10/2016 14:00,4610.953049
27262,None,295.908,0,0,24, Fog,101075.012,bit cloudy,11/10/2016 15:00,4742.164926
27263,None,295.908,0,0,24, Fog,100107.044,bit cloudy,11/10/2016 16:00,5968.351942
27264,None,295.908,0,0,24, Fog,100901.461,bit cloudy,11/10/2016 17:00,5909.085753
27265,None,293.244,0,0,92, Fog,100815.054,clouds over head and dispersed sunny,11/10/2016 18:00,4220.238017
27266,None,293.244,0,0,92, Fog,101003.47,clouds over head and dispersed sunny,11/10/2016 19:00,2979.412935
27267,None,293.244,0,0,92, Fog,100489.819,clouds over head and dispersed sunny,11/10/2016 20:00,2511.864443
27268,None,289.81,0,0,92, Fog,100946.522,clouds over head and dispersed sunny,11/10/2016 21:00,2118.98756
27269,None,289.81,0,0,92, Fog,100888.247,clouds over head and dispersed sunny,11/10/2016 22:00,1124.53434
27270,None,289.81,0,0,92, Fog,100525.281,clouds over head and dispersed sunny,11/10/2016 23:00,851.172105
27271,None,285.927,0,0,92, Fog,100852.242,clouds over head and dispersed sunny,12/10/2016 0:00,382.908723
27272,None,285.927,0,0,92, Fog,101294.2,clouds over head and dispersed sunny,12/10/2016 1:00,281.8206808
27273,None,285.927,0,0,92, Fog,100498.831,clouds over head and dispersed sunny,12/10/2016 2:00,179.1471792
27274,None,282.049,0,0,92,Percipitation ,101301.946,light rain,12/10/2016 3:00,257.7751617
27275,None,282.049,0,0,92,Percipitation ,100362.915,light rain,12/10/2016 4:00,739.6462908
27276,None,282.049,0,0,92,Percipitation ,101231.404,light rain,12/10/2016 5:00,2822.19952
27277,None,279.532,0,0,92,Percipitation ,100035.97,moderate rain,12/10/2016 6:00,5185.308717
27278,None,279.532,0,0,92,Percipitation ,100616.257,moderate rain,12/10/2016 7:00,5954.399075
27279,None,279.532,0,0,92,Percipitation ,100936.843,moderate rain,12/10/2016 8:00,5268.651716
27280,None,277.988,0,0,92,Percipitation ,100070.143,light rain,12/10/2016 9:00,4739.888674
27281,None,277.988,0,0,92,Percipitation ,101300.644,light rain,12/10/2016 10:00,4199.844537
27282,None,277.988,0,0,92,Percipitation ,100567.005,light rain,12/10/2016 11:00,4409.832566
27283,None,279.83,0,0,56, Fog,101218.379,low clouds and high wind,12/10/2016 12:00,4175.636706
27284,None,281.062258,0,0,56, Fog,100248.227,low clouds and high wind,12/10/2016 13:00,4368.037408
27285,None,279.83,0,0,56, Fog,100116.082,low clouds and high wind,12/10/2016 14:00,4558.661991
27286,None,282.057,0,0,20, Fog,100912.22,bit cloudy,12/10/2016 15:00,4691.170235
27287,None,282.057,0,0,20, Fog,100765.353,bit cloudy,12/10/2016 16:00,6184.083587
27288,None,282.057,0,0,20, Fog,100981.714,bit cloudy,12/10/2016 17:00,5701.73425
27289,None,279.553,0,0,12, Fog,101085.296,bit cloudy,12/10/2016 18:00,4349.375326
27290,None,279.553,0,0,12, Fog,100224.868,bit cloudy,12/10/2016 19:00,3014.667117
27291,None,279.553,0,0,12, Fog,101206.135,bit cloudy,12/10/2016 20:00,2614.89993
27292,None,276.35,0,0,0,Smoke,100280.17,proximity thunderstorm,12/10/2016 21:00,2286.372956
27293,None,276.35,0,0,0,Fog ,100292.741,Sky is Clear,12/10/2016 22:00,1474.518852
27294,None,276.35,0,0,0,Fog ,100161.778,Sky is Clear,12/10/2016 23:00,991.1222165
27295,None,273.771,0,0,0,Fog ,100258.912,Sky is Clear,13-10-2016 00:00,381.636121
27296,None,273.771,0,0,0,Fog ,100172.546,Sky is Clear,13-10-2016 01:00,251.8333393
27297,None,271.178,0,0,0,Fog ,100592.885,Sky is Clear,13-10-2016 02:00,67.47134545
27298,None,271.178,0,0,0,Fog ,100734.621,Sky is Clear,13-10-2016 03:00,248.877221
27299,None,271.178,0,0,0,Fog ,100937.725,proximity shower rain,13-10-2016 04:00,749.9019684
27300,None,270.969,0,0,0,Fog ,101220.159,Sky is Clear,13-10-2016 05:00,2995.103403
27301,None,270.969,0,0,0,Fog ,101034.584,Sky is Clear,13-10-2016 06:00,5666.218744
27302,None,270.969,0,0,0,Fog ,100816.419,Sky is Clear,13-10-2016 07:00,5614.5062
27303,None,270.969,0,0,0,Fog ,100001.204,Sky is Clear,13-10-2016 08:00,5170.200079
27304,None,277.268,0,0,0,Fog ,100433.393,Sky is Clear,13-10-2016 09:00,5065.782154
27305,None,277.268,0,0,0,Fog ,101216.293,Sky is Clear,13-10-2016 10:00,4183.709381
27306,None,277.268,0,0,0,Fog ,100084.546,Sky is Clear,13-10-2016 11:00,4409.338022
27307,None,282.46,0,0,0,Fog ,100025.069,Sky is Clear,13-10-2016 12:00,4712.799549
27308,None,282.46,0,0,0,Fog ,100505.146,Sky is Clear,13-10-2016 13:00,4758.079793
27309,None,284.384,0,0,0,Fog ,100191.392,Sky is Clear,13-10-2016 14:00,5457.064697
27310,None,284.384,0,0,0,Fog ,100838.932,Sky is Clear,13-10-2016 15:00,5536.689305
27311,None,282.6156535,0,0,0,Fog ,101223.448,Sky is Clear,13-10-2016 16:00,6204.885014
27312,None,281.195,0,0,0,Fog ,101143.858,Sky is Clear,13-10-2016 17:00,5856.232875
27313,None,281.195,0,0,0,Fog ,101267.736,Sky is Clear,13-10-2016 18:00,4462.472953
27314,None,281.195,0,0,0,Fog ,100188.097,Sky is Clear,13-10-2016 19:00,3874.722839
27315,None,279.008,0,0,0,Fog ,101261.473,Sky is Clear,13-10-2016 20:00,2851.492535
27316,None,279.008,0,0,0,Fog ,100469.526,Sky is Clear,13-10-2016 21:00,2489.107098
27317,None,279.008,0,0,0,Fog ,100999.089,Sky is Clear,13-10-2016 22:00,2172.762036
27318,None,278.398,0,0,0,Fog ,100953.099,Sky is Clear,13-10-2016 23:00,1696.503389
27319,None,278.398,0,0,0,Fog ,100922.736,Sky is Clear,14-10-2016 00:00,2401.500297
27320,None,278.398,0,0,0, Fog,100542.627,highly raining,14-10-2016 01:00,882.8531394
27321,None,278.083,0,0,0,Fog ,100130.539,Sky is Clear,14-10-2016 02:00,410.4118909
27322,None,278.083,0,0,0,Fog ,100840.461,Sky is Clear,14-10-2016 03:00,235.1912071
27323,None,278.53497,0,0,0,Fog ,101208.169,Sky is Clear,14-10-2016 04:00,761.5583167
27324,None,277.929,0,0,32, Fog,101096.619,dispersed clounds and rain,14-10-2016 05:00,2730.910753
27325,None,277.929,0,0,32, Fog,100235.187,dispersed clounds and rain,14-10-2016 06:00,5237.262695
27326,None,277.929,0,0,32, Fog,101254.775,dispersed clounds and rain,14-10-2016 07:00,6087.314272
27327,None,281.278,0,0,48, Fog,101289.272,dispersed clounds and rain,14-10-2016 08:00,5188.166647
27328,None,282.389,0,0,12, Fog,100361.969,bit cloudy,14-10-2016 10:00,4312.582084
27329,None,282.389,0,0,12, Fog,101096.926,bit cloudy,14-10-2016 11:00,4806.270253
27330,None,288.114,0,0,36,Snow,101089.161,low rain,14-10-2016 12:00,4674.298117
27331,None,288.114,0,0,36, Calm,100085.863,thunderstorm with light rain,14-10-2016 13:00,4717.29036
27332,None,292.399,0,0,0,Fog ,100896.178,Sky is Clear,14-10-2016 14:00,4877.355764
27333,None,292.399,0,0,0,Fog ,100432.698,Sky is Clear,14-10-2016 15:00,5493.597873
27334,None,293.4286651,0,0,0,Fog ,100861.885,Sky is Clear,14-10-2016 16:00,6144.533419
27335,None,292.089,0,0,8,Percipitation ,100654.231,lightning and rain,14-10-2016 17:00,5269.745237
27336,None,292.089,0,0,8,Fog ,100640.857,clear sky,14-10-2016 18:00,4502.592703
27337,None,292.089,0,0,8,Fog ,101238.301,clear sky,14-10-2016 19:00,3648.859608
27338,None,291.7872381,0,0,12, Fog,100101.753,bit cloudy,14-10-2016 20:00,2913.346466
27339,None,291.613,0,0,12, Fog,100962.636,bit cloudy,14-10-2016 21:00,3048.213708
27340,None,291.613,0,0,12, Fog,100671.981,bit cloudy,14-10-2016 22:00,2382.260546
27341,None,291.381,0,0,64, Fog,101161.177,low clouds and high wind,14-10-2016 23:00,1728.306777
27342,None,291.381,0,0,64, Fog,100109.036,low clouds and high wind,15-10-2016 00:00,1290.115999
27343,None,291.381,0,0,64, Fog,100382.258,low clouds and high wind,15-10-2016 01:00,545.6159653
27344,None,291.628,0,0,88, Fog,100293.718,clouds over head and dispersed sunny,15-10-2016 02:00,537.253395
27345,None,291.628,0,0,88, Fog,101253.934,clouds over head and dispersed sunny,15-10-2016 03:00,396.9480446
27346,None,291.628,0,0,88, Fog,100840.295,clouds over head and dispersed sunny,15-10-2016 04:00,446.0833469
27347,None,291.573,0,0,92,Percipitation ,100109.271,low drizzle,15-10-2016 05:00,641.3369377
27348,None,291.573,0,0,92, Fog,101046.151,clouds over head and dispersed sunny,15-10-2016 06:00,1089.901022
27349,None,291.573,0,0,92, Fog,100038.828,clouds over head and dispersed sunny,15-10-2016 07:00,1818.995278
27350,None,292.919,0,0,88, Fog,100849.144,clouds over head and dispersed sunny,15-10-2016 09:00,3435.505819
27351,None,292.612,0,0,92, Fog,100074.863,clouds over head and dispersed sunny,15-10-2016 11:00,4274.146845
27352,None,295.426,0,0,92, Fog,100997.015,clouds over head and dispersed sunny,15-10-2016 11:00,4077.154541
27353,None,295.426,0,0,92, Fog,100970.145,clouds over head and dispersed sunny,15-10-2016 12:00,4293.720191
27354,None,295.426,0,0,92, Fog,100478.564,clouds over head and dispersed sunny,15-10-2016 14:00,4269.621802
27355,None,295.931,0,0,92, Fog,100066.316,clouds over head and dispersed sunny,15-10-2016 15:00,4264.773547
27356,None,295.931,0,0,92, Fog,100543.071,clouds over head and dispersed sunny,15-10-2016 16:00,4452.993121
27357,None,295.931,0,0,92, Fog,100020.611,clouds over head and dispersed sunny,15-10-2016 17:00,4357.981522
27358,None,292.535,0,0,88, Fog,100695.938,clouds over head and dispersed sunny,15-10-2016 18:00,3679.858916
27359,None,292.535,0,0,88, Fog,100948.62,clouds over head and dispersed sunny,15-10-2016 19:00,3432.060103
27360,None,289.771,0,0,44,Percipitation ,100262.138,light rain,15-10-2016 21:00,4501.429032
27361,None,289.771,0,0,44,Percipitation ,100611.642,light rain,15-10-2016 22:00,2887.77849
27362,None,288.5566931,0,0,44,Percipitation ,100864.643,light rain,15-10-2016 23:00,1971.05077
27363,None,285.78,0,0,36, Fog,101136.893,dispersed clounds and rain,16-10-2016 00:00,1275.857047
27364,None,285.78,0,0,36, Fog,100241.751,dispersed clounds and rain,16-10-2016 01:00,1194.992983
27365,None,285.78,0,0,36, Fog,100194.523,dispersed clounds and rain,16-10-2016 02:00,905.932884
27366,None,283.6602663,0,0,0,Fog ,101221.12,Sky is Clear,16-10-2016 03:00,359.8498247
27367,None,280.189,0,0,0,Fog ,100452.253,Sky is Clear,16-10-2016 06:00,845.1101777
27368,None,280.189,0,0,0,Fog ,100237.091,Sky is Clear,16-10-2016 07:00,951.0720365
27369,None,286.252,0,0,0,Fog ,100873.22,Sky is Clear,16-10-2016 08:00,1837.579876
27370,None,286.975,0,0,8,Fog ,100871.847,clear sky,16-10-2016 09:00,2562.527562
27371,None,286.975,0,0,8,Fog ,100835.032,clear sky,16-10-2016 10:00,2934.399517
27372,None,286.975,0,0,8,Fog ,100964.348,clear sky,16-10-2016 11:00,3465.854002
27373,None,291.422,0,0,20,Thunderstorm,100904.815,clear sky,16-10-2016 12:00,4130.954851
27374,None,291.422,0,0,20, Fog,100972.511,bit cloudy,16-10-2016 13:00,3990.189652
27375,None,291.872,0,0,88, Fog,100942.858,clouds over head and dispersed sunny,16-10-2016 14:00,4450.88656
27376,None,291.872,0,0,88, Fog,100448.368,clouds over head and dispersed sunny,16-10-2016 15:00,4374.061731
27377,None,291.872,0,0,88, Fog,100637.493,clouds over head and dispersed sunny,16-10-2016 16:00,4739.633468
27378,None,290.271,0,0,76, Fog,100036.858,low clouds and high wind,16-10-2016 17:00,4369.030084
27379,None,290.7339345,0,0,76, Calm,100781.051,freezing rain,16-10-2016 18:00,4137.593608
27380,None,290.271,0,0,76, Fog,100729.085,low clouds and high wind,16-10-2016 19:00,3527.313139
27381,None,291.151,0,0,92,Percipitation ,100682.811,light rain,16-10-2016 20:00,2416.979129
27382,None,291.151,0,0,92,Percipitation ,101050.051,light rain,16-10-2016 21:00,1964.506075
27383,None,291.151,0,0,92,Percipitation ,100844.266,light rain,16-10-2016 22:00,1436.093496
27384,None,290.368,0,0,92,Percipitation ,100363.056,moderate rain,16-10-2016 23:00,1105.372346
27385,None,290.368,0,0,92,Percipitation ,100576.459,moderate rain,17-10-2016 00:00,472.4773587
27386,None,290.368,0,0,92,Percipitation ,101203.45,moderate rain,17-10-2016 01:00,191.9626889
27387,None,290.823,0,0,24,Percipitation ,100118.493,light rain,17-10-2016 02:00,160.9921239
27388,None,290.823,0,0,24,Percipitation ,100995.855,light rain,17-10-2016 03:00,307.1530775
27389,None,290.823,0,0,24,Percipitation ,100509.749,light rain,17-10-2016 04:00,677.7708231
27390,None,287.489,0,0,32, Fog,100303.889,dispersed clounds and rain,17-10-2016 05:00,2753.006629
27391,None,287.489,0,0,32,Percipitation ,100559.803,low drizzle,17-10-2016 06:00,5331.357182
27392,None,287.489,0,0,32, Fog,100534.094,dispersed clounds and rain,17-10-2016 07:00,6402.53817
27393,None,288.865,0,0,0,Fog ,100546.226,Sky is Clear,17-10-2016 08:00,5461.679625
27394,None,290.724,0,0,12, Fog,100344.811,bit cloudy,17-10-2016 09:00,4642.710297
27395,None,290.724,0,0,12, Fog,100586.829,bit cloudy,17-10-2016 10:00,3995.26565
27396,None,290.724,0,0,12,Thunderstorm,100952.27,shower drizzle,17-10-2016 11:00,4071.804439
27397,None,292.344,0,0,92, Fog,100611.057,clouds over head and dispersed sunny,17-10-2016 12:00,4483.15991
27398,None,292.344,0,0,92, Fog,100014.162,clouds over head and dispersed sunny,17-10-2016 13:00,4580.034168
27399,None,292.473,0,0,64,Percipitation ,100853.508,light rain,17-10-2016 14:00,4839.699295
27400,None,292.473,0,0,64,Percipitation ,101299.358,light rain,17-10-2016 15:00,5596.065021
27401,None,292.473,0,0,64,Percipitation ,100541.966,light rain,17-10-2016 16:00,6129.626585
27402,None,289.64,0,0,100,Percipitation ,100029.625,heavy intensity rain,17-10-2016 17:00,5367.737603
27403,None,289.64,0,0,100,Percipitation ,101199.945,heavy intensity rain,17-10-2016 18:00,4060.006709
27404,None,289.64,0,0,100,Percipitation ,101312.818,heavy intensity rain,17-10-2016 19:00,3128.736154
27405,None,286.623,0,0,32,Haze,100547.102,heavy intensity drizzle,17-10-2016 20:00,2281.884088
27406,None,286.623,0,0,32,Percipitation ,101043.904,moderate rain,17-10-2016 21:00,2081.224359
27407,None,286.623,0,0,32,Haze,100567.397,bit snow,17-10-2016 22:00,2519.289913
27408,None,284.634,0,0,64,Percipitation ,100019.639,light rain,17-10-2016 23:00,1813.900299
27409,None,284.634,0,0,64,Percipitation ,100090.002,light rain,18-10-2016 00:00,568.9279878
27410,None,284.634,0,0,64,Percipitation ,100831.177,light rain,18-10-2016 01:00,310.3036958
27411,None,284.223,0,0,20,Percipitation ,101188.812,light rain,18-10-2016 02:00,115.6279937
27412,None,282.4971953,0,0,20,Percipitation ,100812.925,light rain,18-10-2016 03:00,607.5244706
27413,None,284.223,0,0,20,Percipitation ,100605.205,light rain,18-10-2016 04:00,910.027944
27414,None,282.865,0,0,24, Fog,100641.914,bit cloudy,18-10-2016 05:00,3046.083158
27415,None,283.6610976,0,0,24, Fog,100379.995,bit cloudy,18-10-2016 06:00,5740.617136
27416,None,282.865,0,0,24, Fog,100305.042,bit cloudy,18-10-2016 07:00,6439.314603
27417,None,285.7537413,0,0,12, Fog,100748.857,bit cloudy,18-10-2016 08:00,4332.549335
27418,None,284.881,0,0,12, Fog,100931.532,SQUALLS,18-10-2016 09:00,5118.721255
27419,None,284.881,0,0,12, Fog,101229.822,bit cloudy,18-10-2016 10:00,4327.234642
27420,None,287.952,0,0,0,Fog ,100683.04,Sky is Clear,18-10-2016 11:00,4343.577573
27421,None,287.952,0,0,0,Fog ,101282.064,Sky is Clear,18-10-2016 12:00,4796.440108
27422,None,287.952,0,0,0,Fog ,100920.391,Sky is Clear,18-10-2016 13:00,4594.405858
27423,None,288.834,0,0,0,Fog ,101184.071,Sky is Clear,18-10-2016 14:00,4432.529554
27424,None,288.834,0,0,0,Fog,100729.512,light shower snow,18-10-2016 15:00,5120.183837
27425,None,288.834,0,0,0,Fog ,100282.159,Sky is Clear,18-10-2016 16:00,6353.666446
27426,None,285.584,0,0,0,Fog ,100188.097,Sky is Clear,18-10-2016 17:00,5836.026661
27427,None,285.3609993,0,0,0,Fog ,101283.729,Sky is Clear,18-10-2016 18:00,4441.760279
27428,None,285.584,0,0,0,Fog ,100335.63,Sky is Clear,18-10-2016 19:00,3277.589576
27429,None,283.628,0,0,0,Fog ,101036.073,Sky is Clear,18-10-2016 20:00,2686.87663
27430,None,283.0281943,0,0,0,Fog ,101251.247,Sky is Clear,18-10-2016 21:00,3109.901659
27431,None,283.628,0,0,0,Fog ,100317.925,Sky is Clear,18-10-2016 22:00,2832.606921
27432,None,282.737,0,0,0,Fog ,101315.971,Sky is Clear,18-10-2016 23:00,817.0059855
27433,None,282.737,0,0,0,Fog ,101150.244,Sky is Clear,19-10-2016 00:00,587.9555506
27434,None,282.737,0,0,0,Fog ,100448.731,Sky is Clear,19-10-2016 01:00,429.377556
27435,None,281.361,0,0,8,Fog ,100261.687,clear sky,19-10-2016 02:00,397.9947562
27436,None,281.361,0,0,8,Fog ,101175.362,clear sky,19-10-2016 03:00,1055.373189
27437,None,281.361,0,0,8,Fog ,100186.833,clear sky,19-10-2016 04:00,1146.870009
27438,None,279.525,0,0,0,Squall,100840.295,light rain,19-10-2016 05:00,3286.657608
27439,None,279.525,0,0,0,Fog ,100117.548,Sky is Clear,19-10-2016 06:00,5834.343375
27440,None,279.525,0,0,0,Fog ,100014.81,Sky is Clear,19-10-2016 07:00,6276.540323
27441,None,284.603,0,0,0,Fog ,101099.539,Sky is Clear,19-10-2016 08:00,6049.335721
27442,None,279.9890872,0,0,0,Fog ,100367.01,Sky is Clear,19-10-2016 10:00,4206.056599
27443,None,280.3606705,0,0,0,Fog ,100937.003,Sky is Clear,19-10-2016 11:00,4251.960536
27444,None,284.789,0,0,32, Fog,100968.306,dispersed clounds and rain,19-10-2016 13:00,4783.301824
27445,None,285.227,0,0,48, Fog,100367.873,dispersed clounds and rain,19-10-2016 14:00,4557.425733
27446,None,285.227,0,0,48, Fog,101274.329,dispersed clounds and rain,19-10-2016 15:00,5020.709646
27447,None,285.227,0,0,48, Fog,101247.829,dispersed clounds and rain,19-10-2016 16:00,6115.154986
27448,None,281.821,0,0,12, Fog,100893.612,bit cloudy,19-10-2016 17:00,5810.844825
27449,None,281.1459333,0,0,12, Fog,101095.61,bit cloudy,19-10-2016 18:00,4563.577842
27450,None,282.9714406,0,0,12, Fog,100522.378,bit cloudy,19-10-2016 19:00,3434.268481
27451,None,278.631,0,0,0,Squall,100749.388,thunderstorm with rain,19-10-2016 20:00,2284.458538
27452,None,278.631,0,0,0,Fog ,100960.458,Sky is Clear,19-10-2016 21:00,2629.336874
27453,None,278.631,0,0,0,Fog ,100140.714,Sky is Clear,19-10-2016 22:00,1604.346378
27454,None,276.173,0,0,0,Fog ,100671.981,Sky is Clear,19-10-2016 23:00,943.4429284
27455,None,275.0615164,0,0,0,Fog ,100953.825,Sky is Clear,20-10-2016 00:00,664.3629284
27456,None,276.173,0,0,0,Fog ,100937.812,Sky is Clear,20-10-2016 01:00,297.7065078
27457,None,271.73,0,0,0,Fog ,101041.448,Sky is Clear,20-10-2016 05:00,2938.178783
27458,None,271.73,0,0,0,Fog ,100802.202,Sky is Clear,20-10-2016 06:00,5499.345437
27459,None,271.73,0,0,0,Fog ,100952.27,Sky is Clear,20-10-2016 07:00,6126.457363
27460,None,277.352,0,0,0,Fog ,100138.131,Sky is Clear,20-10-2016 08:00,5221.599765
27461,None,276.0717331,0,0,0,Fog ,100542.627,Sky is Clear,20-10-2016 10:00,4698.602801
27462,None,276.81,0,0,0,Fog ,100685.821,Sky is Clear,20-10-2016 11:00,4373.357752
27463,None,281.426,0,0,0, Fog,100257,thunderstorm with light rain,20-10-2016 13:00,4573.291039
